customer_id,age,monthly_income,credit_score,employment_status,monthly_total_spend,travel_spend,dining_spend,online_shopping_spend,fuel_spend,preferred_reward
CUST_1918,49,7332,820,Executive,11186,40,1191,2733,555,Fuel
CUST_1919,64,14320,672,Retired,6085,3367,1173,3767,66,Travel
CUST_1920,73,17711,815,Retired,10154,3074,2063,4076,155,Dining
CUST_1921,44,8622,578,Full-time,7572,912,1114,2006,205,Shopping
CUST_1922,78,7342,584,Retired,9290,1729,1143,3107,154,Fuel
CUST_1923,23,2816,555,Retired,4147,974,1979,4468,508,Shopping
CUST_1924,40,14700,660,Freelance,10931,1133,252,3330,571,Cashback
CUST_1925,66,19008,843,Executive,1588,3292,1432,3041,73,Fuel
CUST_1926,35,23505,626,Freelance,5745,3441,2078,530,48,Travel
CUST_1927,45,23307,696,Freelance,3689,2415,730,923,466,Shopping
CUST_1928,50,16706,616,Executive,10369,1459,2336,4118,584,Cashback
CUST_1929,34,20471,557,Executive,6073,2965,497,240,178,Fuel
CUST_1930,27,23556,671,Retired,10941,3075,1428,1896,47,Cashback
CUST_1931,37,2878,724,Retired,4072,2040,547,3324,71,Travel
CUST_1932,64,21258,728,Full-time,9869,243,960,813,112,Fuel
CUST_1933,40,3019,634,Freelance,6034,2949,131,4750,158,Cashback
CUST_1934,56,23661,594,Executive,10569,165,1347,782,29,Dining
CUST_1935,29,9435,685,Retired,7702,1049,857,4055,96,Fuel
CUST_1936,58,7593,565,Executive,8412,3466,1155,7,250,Fuel
CUST_1937,68,6855,744,Retired,3292,1497,2032,3773,518,Fuel
CUST_1938,77,22852,558,Full-time,11747,3088,520,4670,91,Fuel
CUST_1939,42,10583,564,Full-time,7545,727,29,3139,112,Dining
CUST_1940,74,7074,651,Executive,10895,1115,2051,3789,258,Travel
CUST_1941,73,21956,775,Full-time,10374,482,508,4051,106,Dining
CUST_1942,73,14824,827,Executive,5040,2590,1260,517,574,Dining
CUST_1943,22,3757,662,Retired,3122,3276,1558,3190,389,Cashback
CUST_1944,44,14911,550,Freelance,11548,3573,15,3102,357,Shopping
CUST_1945,28,16733,815,Full-time,6098,2978,996,4578,198,Shopping
CUST_1946,31,17387,757,Retired,2661,2447,1607,2716,426,Cashback
CUST_1947,33,22308,659,Freelance,7420,1230,1839,578,477,Dining
CUST_1948,37,21121,749,Freelance,10858,2666,2016,4482,502,Cashback
CUST_1949,28,21777,561,Freelance,4847,3217,1253,4507,572,Fuel
CUST_1950,41,3505,737,Retired,8381,2926,1743,1865,119,Cashback
CUST_1951,38,19900,703,Retired,8120,2148,2310,1376,572,Cashback
CUST_1952,50,12360,828,Executive,1898,879,1088,2938,308,Fuel
CUST_1953,38,11570,720,Freelance,6047,829,2312,905,537,Shopping
CUST_1954,66,10888,683,Freelance,2534,3951,1361,964,474,Fuel
CUST_1955,67,19656,574,Freelance,5463,3312,377,1976,551,Travel
CUST_1956,51,21860,567,Executive,6709,2024,1198,4759,343,Cashback
CUST_1957,58,19635,739,Freelance,4216,3994,475,4920,135,Cashback
CUST_1958,52,16109,690,Retired,7102,758,1289,1887,276,Shopping
CUST_1959,31,24353,592,Freelance,8393,162,328,2447,532,Dining
CUST_1960,65,17863,833,Full-time,1480,3955,1839,991,30,Fuel
CUST_1961,45,21104,695,Retired,8963,1196,1186,3556,246,Dining
CUST_1962,53,18423,641,Executive,2870,2549,437,3959,410,Travel
CUST_1963,58,16323,728,Freelance,7468,2594,1390,3604,26,Fuel
CUST_1964,61,19345,605,Full-time,8801,1307,1773,1083,72,Travel
CUST_1965,28,23068,704,Executive,10721,3430,1222,434,96,Travel
CUST_1966,31,10047,709,Executive,2991,2428,1523,20,345,Travel
CUST_1967,42,13015,660,Retired,9659,2917,2063,2922,475,Fuel
CUST_1968,71,1734,686,Executive,10604,2952,1844,1925,299,Fuel
CUST_1969,44,16062,781,Executive,8386,1995,1319,1472,298,Shopping
CUST_1970,61,19432,769,Executive,9672,1934,867,1099,286,Cashback
CUST_1971,37,8980,617,Executive,9964,1556,1811,2637,448,Dining
CUST_1972,32,5713,798,Freelance,3646,3891,983,389,211,Dining
CUST_1973,77,11793,555,Freelance,11124,3234,1262,3413,75,Travel
CUST_1974,66,3173,829,Freelance,3263,3049,1324,2615,400,Fuel
CUST_1975,52,24592,643,Freelance,7637,2656,2053,1354,33,Fuel
CUST_1976,35,3600,818,Full-time,11521,306,1018,4521,497,Travel
CUST_1977,36,13349,746,Freelance,11495,1362,1789,5,515,Cashback
CUST_1978,74,21632,574,Executive,5722,2102,806,190,327,Dining
CUST_1979,42,21057,697,Freelance,5192,3030,1893,147,97,Shopping
CUST_1980,48,19699,667,Freelance,3983,332,1409,4500,365,Cashback
CUST_1981,40,5341,615,Retired,3967,2174,1318,4353,462,Fuel
CUST_1982,53,11697,724,Executive,3797,2752,1141,3550,27,Travel
CUST_1983,30,9516,625,Freelance,7321,242,404,4919,385,Dining
CUST_1984,60,8511,663,Freelance,4027,1884,1786,4105,272,Travel
CUST_1985,52,5993,660,Freelance,7364,2647,593,1110,126,Fuel
CUST_1986,70,18558,798,Full-time,11144,3919,11,3833,201,Travel
CUST_1987,53,10078,752,Freelance,10720,1432,2212,4933,520,Dining
CUST_1988,22,3658,696,Retired,2824,2550,1317,624,286,Travel
CUST_1989,53,20545,584,Executive,1129,3798,1542,4125,449,Dining
CUST_1990,53,3564,575,Executive,3286,2651,2125,2175,87,Travel
CUST_1991,61,4753,787,Freelance,1955,302,613,3149,317,Travel
CUST_1992,33,22863,563,Freelance,10882,3535,1986,1078,18,Dining
CUST_1993,50,14328,594,Freelance,5277,234,868,3551,592,Travel
CUST_1994,53,2901,765,Executive,2985,3767,811,2352,106,Cashback
CUST_1995,33,21143,782,Executive,7886,3109,1822,545,457,Shopping
CUST_1996,72,16693,742,Full-time,3117,2186,766,1195,310,Cashback
CUST_1997,46,13596,600,Retired,4421,194,81,2069,411,Shopping
CUST_1998,42,21807,763,Full-time,5291,1550,1744,3358,497,Cashback
CUST_1999,59,5714,700,Retired,3311,1792,2256,2438,243,Shopping
